"rt-td","rt-td 2","rt-td href","team-display-link href","team-logo src","team-name","rt-td 3","rt-td 4","rt-td 5","rt-td 6","rt-td 7","rt-td 8","rt-td 9","rt-td 10","rt-td 11"
"191","Xavier Simoneau","https://www.nhl.com/player/xavier-simoneau-8481794","https://records.nhl.com/mtl/franchises/montreal-canadiens/draft-selections","https://assets.nhle.com/logos/nhl/svg/MTL_light.svg","Montréal Canadiens","6","31","C","CAN","5' 6""","172","QMJHL","Drummondville",""
"192","Alex Gagne","https://www.nhl.com/player/alex-gagne-8482942","https://records.nhl.com/tbl/franchises/tampa-bay-lightning/draft-selections","https://assets.nhle.com/logos/nhl/svg/TBL_light.svg","Tampa Bay Lightning","6","32","D","USA","6' 4""","205","USHL","Muskegon",""
"193","Tyson Kozak","https://www.nhl.com/player/tyson-kozak-8482896","https://records.nhl.com/buf/franchises/buffalo-sabres/draft-selections","https://assets.nhle.com/logos/nhl/svg/BUF_light.svg","Buffalo Sabres","7","1","C","CAN","5' 11""","173","WHL","Portland",""
"194","Ryan McCleary","https://www.nhl.com/player/ryan-mccleary-8482897","https://records.nhl.com/pit/franchises/pittsburgh-penguins/draft-selections","https://assets.nhle.com/logos/nhl/svg/PIT_light.svg","Pittsburgh Penguins","7","2","ANA-PIT","D","CAN","6' 2""","WHL","Portland","180"
"195","Justin Janicke","https://www.nhl.com/player/justin-janicke-8482694","https://records.nhl.com/sea/franchises/seattle-kraken/draft-selections","https://assets.nhle.com/logos/nhl/svg/SEA_light.svg","Seattle Kraken","7","3","LW","USA","5' 10""","185","NTDP","USA U-18",""
"196","Daniil Pylenkov","https://www.nhl.com/player/daniil-pylenkov-8482944","https://records.nhl.com/tbl/franchises/tampa-bay-lightning/draft-selections","https://assets.nhle.com/logos/nhl/svg/TBL_light.svg","Tampa Bay Lightning","7","4","NJD-TBL","D","RUS","6' 1""","RUSSIA","Podolsk","194"
"197","Martin Rysavy","https://www.nhl.com/player/martin-rysavy-8482926","https://records.nhl.com/cbj/franchises/columbus-blue-jackets/draft-selections","https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg","Columbus Blue Jackets","7","5","RW","CZE","6' 3""","218","CZREP-2","Prerov",""
"198","Ivan Vorobyov","https://www.nhl.com/player/ivan-vorobyov-8482945","https://records.nhl.com/stl/franchises/st-louis-blues/draft-selections","https://assets.nhle.com/logos/nhl/svg/STL_light.svg","St. Louis Blues","7","6","DET-STL","RW","RUS","5' 11""","RUSSIA-JR.","Khanty-Mansiysk 2","156"
"199","Evgenii Kashnikov","https://www.nhl.com/player/evgenii-kashnikov-8482898","https://records.nhl.com/sjs/franchises/san-jose-sharks/draft-selections","https://assets.nhle.com/logos/nhl/svg/SJS_light.svg","San Jose Sharks","7","7","D","RUS","6' 4""","200","QMJHL","Gatineau",""
"200","Yegor Naumov","https://www.nhl.com/player/yegor-naumov-8482899","https://records.nhl.com/car/franchises/carolina-hurricanes/draft-selections","https://assets.nhle.com/logos/nhl/svg/CAR_light.svg","Carolina Hurricanes","7","8","LAK-CAR","G","RUS","6' 3""","RUSSIA-JR.","Krylja Sovetov 2","198"
"201","Lucas Forsell","https://www.nhl.com/player/lucas-forsell-8482900","https://records.nhl.com/van/franchises/vancouver-canucks/draft-selections","https://assets.nhle.com/logos/nhl/svg/VAN_light.svg","Vancouver Canucks","7","9","LW","SWE","6' 0""","161","SWEDEN-JR.","Farjestad Jr.",""
"202","Chandler Romeo","https://www.nhl.com/player/chandler-romeo-8482946","https://records.nhl.com/ott/franchises/ottawa-senators/draft-selections","https://assets.nhle.com/logos/nhl/svg/OTT_light.svg","Ottawa Senators","7","10","D","CAN","6' 5""","205","GOJHL","Brantford",""
"203","Zakhar Bardakov","https://www.nhl.com/player/zakhar-bardakov-8482947","https://records.nhl.com/njd/franchises/new-jersey-devils/draft-selections","https://assets.nhle.com/logos/nhl/svg/NJD_light.svg","New Jersey Devils","7","11","ARI-NJD","C","RUS","6' 2""","RUSSIA","Podolsk","198"
"204","Connor Kelley","https://www.nhl.com/player/connor-kelley-8482948","https://records.nhl.com/chi/franchises/chicago-blackhawks/draft-selections","https://assets.nhle.com/logos/nhl/svg/CHI_light.svg","Chicago Blackhawks","7","12","D","USA","6' 1""","190","NCHC","Minnesota-Duluth",""
"205","Arsenii Sergeev","https://www.nhl.com/player/arsenii-sergeev-8482949","https://records.nhl.com/cgy/franchises/calgary-flames/draft-selections","https://assets.nhle.com/logos/nhl/svg/CGY_light.svg","Calgary Flames","7","13","G","RUS","6' 3""","192","NAHL","Shreveport",""
"206","Owen McLaughlin","https://www.nhl.com/player/owen-mclaughlin-8482790","https://records.nhl.com/phi/franchises/philadelphia-flyers/draft-selections","https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg","Philadelphia Flyers","7","14","C","USA","6' 0""","160","HIGH-RI","Mount St. Charles",""
"207","Albert Sjoberg","https://www.nhl.com/player/albert-sjoberg-8482910","https://records.nhl.com/dal/franchises/dallas-stars/draft-selections","https://assets.nhle.com/logos/nhl/svg/DAL_light.svg","Dallas Stars","7","15","RW","SWE","6' 0""","183","SWEDEN-JR.","Sodertalje Jr.",""
"208","Hank Kempf","https://www.nhl.com/player/hank-kempf-8482950","https://records.nhl.com/nyr/franchises/new-york-rangers/draft-selections","https://assets.nhle.com/logos/nhl/svg/NYR_light.svg","New York Rangers","7","16","D","USA","6' 1""","190","USHL","Muskegon",""
"209","Nikita Guslistov","https://www.nhl.com/player/nikita-guslistov-8482917","https://records.nhl.com/car/franchises/carolina-hurricanes/draft-selections","https://assets.nhle.com/logos/nhl/svg/CAR_light.svg","Carolina Hurricanes","7","17","STL-CAR","C","RUS","5' 10""","RUSSIA","Cherepovets","178"
"210","Braden Hache","https://www.nhl.com/player/braden-hache-8482901","https://records.nhl.com/fla/franchises/florida-panthers/draft-selections","https://assets.nhle.com/logos/nhl/svg/FLA_light.svg","Florida Panthers","7","18","WPG-FLA","D","USA","6' 4""","OHL","Kingston","200"
"211","Robert Flinton","https://www.nhl.com/player/robert-flinton-8482951","https://records.nhl.com/tbl/franchises/tampa-bay-lightning/draft-selections","https://assets.nhle.com/logos/nhl/svg/TBL_light.svg","Tampa Bay Lightning","7","19","NSH-TBL","LW","USA","6' 2""","HIGH-NH","St. Paul's School","210"
"212","Maximus Wanner","https://www.nhl.com/player/maximus-wanner-8482902","https://records.nhl.com/edm/franchises/edmonton-oilers/draft-selections","https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg","Edmonton Oilers","7","20","D","CAN","6' 3""","185","WHL","Moose Jaw",""
"213","Andre Gasseau","https://www.nhl.com/player/andre-gasseau-8482776","https://records.nhl.com/bos/franchises/boston-bruins/draft-selections","https://assets.nhle.com/logos/nhl/svg/BOS_20092010-20222023_light.svg","Boston Bruins","7","21","C","USA","6' 3""","205","NTDP","USA U-18",""
"214","Joe Vrbetic","https://www.nhl.com/player/joe-vrbetic-8482669","https://records.nhl.com/mtl/franchises/montreal-canadiens/draft-selections","https://assets.nhle.com/logos/nhl/svg/MTL_light.svg","Montréal Canadiens","7","22","MIN-MTL","G","CAN","6' 6""","OHL","North Bay","190"
"215","Daniel Laatsch","https://www.nhl.com/player/daniel-laatsch-8482952","https://records.nhl.com/pit/franchises/pittsburgh-penguins/draft-selections","https://assets.nhle.com/logos/nhl/svg/PIT_light.svg","Pittsburgh Penguins","7","23","WSH-PIT","D","USA","6' 5""","USHL","Sioux City","182"
"216","Jalen Luypen","https://www.nhl.com/player/jalen-luypen-8482903","https://records.nhl.com/chi/franchises/chicago-blackhawks/draft-selections","https://assets.nhle.com/logos/nhl/svg/CHI_light.svg","Chicago Blackhawks","7","24","FLA-CHI","C","CAN","5' 10""","WHL","Edmonton","155"
"217","Ty Gallagher","https://www.nhl.com/player/ty-gallagher-8482719","https://records.nhl.com/bos/franchises/boston-bruins/draft-selections","https://assets.nhle.com/logos/nhl/svg/BOS_20092010-20222023_light.svg","Boston Bruins","7","25","TOR-BOS","D","USA","6' 0""","NTDP","USA U-18","188"
"218","Kirill Tankov","https://www.nhl.com/player/kirill-tankov-8482904","https://records.nhl.com/pit/franchises/pittsburgh-penguins/draft-selections","https://assets.nhle.com/logos/nhl/svg/PIT_light.svg","Pittsburgh Penguins","7","26","C","RUS","6' 1""","180","RUSSIA-JR.","SKA-Varyagi",""
"219","Joel Nystrom","https://www.nhl.com/player/joel-nystrom-8482911","https://records.nhl.com/car/franchises/carolina-hurricanes/draft-selections","https://assets.nhle.com/logos/nhl/svg/CAR_light.svg","Carolina Hurricanes","7","27","D","SWE","5' 11""","170","SWEDEN","Farjestad",""
"220","Taylor Makar","https://www.nhl.com/player/taylor-makar-8482953","https://records.nhl.com/col/franchises/colorado-avalanche/draft-selections","https://assets.nhle.com/logos/nhl/svg/COL_light.svg","Colorado Avalanche","7","28","LW","CAN","6' 3""","190","AJHL","Brooks",""
"221","Tomas Machu","https://www.nhl.com/player/tomas-machu-8482954","https://records.nhl.com/nyi/franchises/new-york-islanders/draft-selections","https://assets.nhle.com/logos/nhl/svg/NYI_light.svg","New York Islanders","7","29","D","CZE","6' 4""","189","CZREP-2","Sumperk",""
"222","Carl Lindbom","https://www.nhl.com/player/carl-lindbom-8482761","https://records.nhl.com/vgk/franchises/vegas-golden-knights/draft-selections","https://assets.nhle.com/logos/nhl/svg/VGK_light.svg","Vegas Golden Knights","7","30","G","SWE","6' 0""","165","SWEDEN-JR.","Djurgarden Jr.",""
"223","Sam Lipkin","https://www.nhl.com/player/sam-lipkin-8482924","https://records.nhl.com/ari/franchises/arizona-coyotes/draft-selections","https://assets.nhle.com/logos/nhl/svg/ARI_light.svg","Arizona Coyotes","7","31","MTL-CHI-MTL-ARI","LW","USA","6' 2""","USHL","Chicago","192"
"224","Niko Huuhtanen","https://www.nhl.com/player/niko-huuhtanen-8482757","https://records.nhl.com/tbl/franchises/tampa-bay-lightning/draft-selections","https://assets.nhle.com/logos/nhl/svg/TBL_light.svg","Tampa Bay Lightning","7","32","RW","FIN","6' 1""","204","FINLAND-JR.","Tappara Jr.",""
